 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
53,57411,4,2,132,534,33,33,33.0,0.0,267,267,267.0,0.0,11600.56435,104.5095888,11482.2,15736.33594,29772,3,29778,9926.0,17187.14016,29772,3,4,4.0,0.0,4,4,0,0,0,0,80,40,69.67305917,34.83652958,33,267,99.85714286,114.1803085,13037.14286,0,0,0,0,0,0,0,0,0,116.5,33.0,267.0,80,0,0,0,0,0,0,4,132,2,534,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,50603,4,2,132,122,33,33,33.0,0.0,61,61,61.0,0.0,5019.465249,118.5700453,10120.6,14598.51326,31807,3,18792,6264.0,10844.37011,18786,3,4,4.0,0.0,4,4,0,0,0,0,128,40,79.04669684,39.52334842,33,61,41.0,13.66260102,186.6666667,0,0,0,0,0,0,0,0,0,47.83333333,33.0,61.0,128,0,0,0,0,0,0,4,132,2,122,-1,-1,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,31403586,4,4,170,404,54,31,42.5,13.27905619,132,70,101.0,35.79571669,18.27816734,0.254747977,4486226.571,11900000.0,31400000,4,31400000,10500000.0,18100000.0,31400000,4,31400000,10500000.0,18100000.0,31400000,4,0,0,0,0,80,80,0.127373988,0.127373988,31,132,67.22222222,39.83333333,1586.694444,0,0,0,0,0,0,0,0,1,75.625,42.5,101.0,80,0,0,0,0,0,0,4,170,4,404,-1,-1,3,20,273.0,0.0,273,273,31400000.0,0.0,31400000,31400000,BENIGN
53,189,2,2,82,210,41,41,41.0,0.0,105,105,105.0,0.0,1544973.545,21164.02116,63.0,97.0772888,175,3,3,3.0,0.0,3,3,11,11.0,0.0,11,11,0,0,0,0,40,40,10582.01058,10582.01058,41,105,66.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,83.25,41.0,105.0,40,0,0,0,0,0,0,2,82,2,210,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,214,2,2,62,264,31,31,31.0,0.0,132,132,132.0,0.0,1523364.486,18691.58879,71.33333333,117.4918437,207,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,9345.794393,9345.794393,31,132,71.4,55.31997831,3060.3,0,0,0,0,0,0,0,0,1,89.25,31.0,132.0,40,0,0,0,0,0,0,2,62,2,264,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,181,2,2,82,210,41,41,41.0,0.0,105,105,105.0,0.0,1613259.669,22099.44751,60.33333333,98.43949072,174,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,11049.72376,11049.72376,41,105,66.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,83.25,41.0,105.0,40,0,0,0,0,0,0,2,82,2,210,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,201,2,2,62,264,31,31,31.0,0.0,132,132,132.0,0.0,1621890.547,19900.49751,67.0,110.8512517,195,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,9950.248756,9950.248756,31,132,71.4,55.31997831,3060.3,0,0,0,0,0,0,0,0,1,89.25,31.0,132.0,40,0,0,0,0,0,0,2,62,2,264,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,1077,2,2,62,264,31,31,31.0,0.0,132,132,132.0,0.0,302692.6648,3714.020427,359.0,611.421295,1065,3,3,3.0,0.0,3,3,9,9.0,0.0,9,9,0,0,0,0,40,40,1857.010214,1857.010214,31,132,71.4,55.31997831,3060.3,0,0,0,0,0,0,0,0,1,89.25,31.0,132.0,40,0,0,0,0,0,0,2,62,2,264,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,42976829,8,4,304,486,45,31,38.0,7.483314774,132,111,121.5,12.12435565,18.38199836,0.279220228,3906984.455,12900000.0,42900000,3,42900000,6133679.0,16200000.0,42900000,3,42900000,14300000.0,24800000.0,42900000,46,0,0,0,0,184,104,0.186146819,0.093073409,31,132,63.15384615,41.37802588,1712.141026,0,0,0,0,0,0,0,0,0,68.41666667,38.0,121.5,184,0,0,0,0,0,0,8,304,4,486,-1,-1,7,20,49386.0,0.0,49386,49386,42900000.0,0.0,42900000,42900000,BENIGN
53,208,2,2,82,210,41,41,41.0,0.0,105,105,105.0,0.0,1403846.154,19230.76923,69.33333333,79.18543637,157,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,9615.384615,9615.384615,41,105,66.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,83.25,41.0,105.0,64,0,0,0,0,0,0,2,82,2,210,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,24153,4,2,168,116,42,42,42.0,0.0,58,58,58.0,0.0,11758.3737,248.4163458,4830.6,9832.672389,22366,3,22372,7457.333333,12911.28407,22366,3,3,3.0,0.0,3,3,0,0,0,0,128,64,165.6108972,82.8054486,42,58,46.57142857,7.807200584,60.95238095,0,0,0,0,0,0,0,0,0,54.33333333,42.0,58.0,128,0,0,0,0,0,0,4,168,2,116,-1,-1,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,233,2,2,62,264,31,31,31.0,0.0,132,132,132.0,0.0,1399141.631,17167.38197,77.66666667,128.461408,226,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,8583.690987,8583.690987,31,132,71.4,55.31997831,3060.3,0,0,0,0,0,0,0,0,1,89.25,31.0,132.0,64,0,0,0,0,0,0,2,62,2,264,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,173,2,2,82,210,41,41,41.0,0.0,105,105,105.0,0.0,1687861.272,23121.38728,57.66666667,94.68544415,167,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,11560.69364,11560.69364,41,105,66.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,83.25,41.0,105.0,64,0,0,0,0,0,0,2,82,2,210,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,189,2,2,62,264,31,31,31.0,0.0,132,132,132.0,0.0,1724867.725,21164.02116,63.0,102.1909976,181,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,64,64,10582.01058,10582.01058,31,132,71.4,55.31997831,3060.3,0,0,0,0,0,0,0,0,1,89.25,31.0,132.0,64,0,0,0,0,0,0,2,62,2,264,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,203,2,2,82,210,41,41,41.0,0.0,105,105,105.0,0.0,1438423.645,19704.4335,67.66666667,76.4220736,152,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,9852.216749,9852.216749,41,105,66.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,83.25,41.0,105.0,64,0,0,0,0,0,0,2,82,2,210,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,60557,4,2,124,264,31,31,31.0,0.0,132,132,132.0,0.0,6407.186618,99.08020543,12111.4,18541.41349,42046,3,18464,6154.666667,10654.99922,18458,3,47,47.0,0.0,47,47,0,0,0,0,80,64,66.05347028,33.02673514,31,132,59.85714286,49.28295368,2428.809524,0,0,0,0,0,0,0,0,0,69.83333333,31.0,132.0,80,0,0,0,0,0,0,4,124,2,264,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,186,2,2,80,202,40,40,40.0,0.0,101,101,101.0,0.0,1516129.032,21505.37634,62.0,67.10439628,135,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,40,10752.68817,10752.68817,40,101,64.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,80.5,40.0,101.0,40,0,0,0,0,0,0,2,80,2,202,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,24120,2,2,80,202,40,40,40.0,0.0,101,101,101.0,0.0,11691.54229,165.8374793,8040.0,13879.80738,24067,4,4,4.0,0.0,4,4,49,49.0,0.0,49,49,0,0,0,0,40,64,82.91873964,82.91873964,40,101,64.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,80.5,40.0,101.0,40,0,0,0,0,0,0,2,80,2,202,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,80204,4,2,136,272,34,34,34.0,0.0,136,136,136.0,0.0,5087.028078,74.80923645,16040.8,23916.70881,53539,3,26617,8872.333333,15362.13596,26611,3,48,48.0,0.0,48,48,0,0,0,0,80,40,49.8728243,24.93641215,34,136,63.14285714,49.77090372,2477.142857,0,0,0,0,0,0,0,0,0,73.66666667,34.0,136.0,80,0,0,0,0,0,0,4,136,2,272,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,170,2,2,80,112,40,40,40.0,0.0,56,56,56.0,0.0,1129411.765,23529.41176,56.66666667,56.88878038,117,4,4,4.0,0.0,4,4,49,49.0,0.0,49,49,0,0,0,0,40,40,11764.70588,11764.70588,40,56,46.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,58.0,40.0,56.0,40,0,0,0,0,0,0,2,80,2,112,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,25085,4,4,188,700,47,47,47.0,0.0,175,175,175.0,0.0,35399.64122,318.9156867,3583.571429,9313.617805,24704,3,24905,8301.666667,14372.84629,24898,3,24891,8297.0,14363.89735,24883,4,0,0,0,0,80,80,159.4578433,159.4578433,47,175,103.8888889,67.46192342,4551.111111,0,0,0,0,0,0,0,0,1,116.875,47.0,175.0,80,0,0,0,0,0,0,4,188,4,700,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,24433,2,2,74,270,37,37,37.0,0.0,135,135,135.0,0.0,14079.31895,163.7130111,8144.333333,14061.38302,24381,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,64,40,81.85650555,81.85650555,37,135,76.2,53.67681064,2881.2,0,0,0,0,0,0,0,0,1,95.25,37.0,135.0,64,0,0,0,0,0,0,2,74,2,270,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,52145,4,2,124,218,31,31,31.0,0.0,109,109,109.0,0.0,6558.634577,115.0637645,10429.0,19971.89408,45820,4,45828,15276.0,26451.87993,45820,4,4,4.0,0.0,4,4,0,0,0,0,104,40,76.70917634,38.35458817,31,109,53.28571429,38.06010284,1448.571429,0,0,0,0,0,0,0,0,0,62.16666667,31.0,109.0,104,0,0,0,0,0,0,4,124,2,218,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,69058,4,2,188,256,47,47,47.0,0.0,128,128,128.0,0.0,6429.378204,86.88348924,13811.6,26343.32304,60465,3,60472,20157.33333,34907.4633,60465,3,3,3.0,0.0,3,3,0,0,0,0,80,40,57.92232616,28.96116308,47,128,70.14285714,39.52395295,1562.142857,0,0,0,0,0,0,0,0,0,81.83333333,47.0,128.0,80,0,0,0,0,0,0,4,188,2,256,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,100741,4,2,132,270,33,33,33.0,0.0,135,135,135.0,0.0,3990.430907,59.55867025,20148.2,32972.46807,75933,3,24759,8253.0,14288.55315,24752,3,49,49.0,0.0,49,49,0,0,0,0,80,40,39.70578017,19.85289008,33,135,62.14285714,49.77090372,2477.142857,0,0,0,0,0,0,0,0,0,72.5,33.0,135.0,80,0,0,0,0,0,0,4,132,2,270,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,46910,4,2,120,264,30,30,30.0,0.0,132,132,132.0,0.0,8185.88787,127.904498,9382.0,12866.14494,24558,3,24565,8188.333333,14176.54719,24558,3,3,3.0,0.0,3,3,0,0,0,0,80,40,85.26966532,42.63483266,30,132,59.14285714,49.77090372,2477.142857,0,0,0,0,0,0,0,0,0,69.0,30.0,132.0,80,0,0,0,0,0,0,4,120,2,264,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,73170,4,2,168,206,42,42,42.0,0.0,103,103,103.0,0.0,5111.384447,82.00082001,14634.0,28198.06879,64657,4,64710,21570.0,37314.44336,64657,4,48,48.0,0.0,48,48,0,0,0,0,80,40,54.66721334,27.33360667,42,103,59.42857143,29.76495222,885.952381,0,0,0,0,0,0,0,0,0,69.33333333,42.0,103.0,80,0,0,0,0,0,0,4,168,2,206,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,196,2,2,80,112,40,40,40.0,0.0,56,56,56.0,0.0,979591.8367,20408.16327,65.33333333,30.89228598,101,47,47,47.0,0.0,47,47,48,48.0,0.0,48,48,0,0,0,0,40,40,10204.08163,10204.08163,40,56,46.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,58.0,40.0,56.0,40,0,0,0,0,0,0,2,80,2,112,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,233,2,2,84,212,42,42,42.0,0.0,106,106,106.0,0.0,1270386.266,17167.38197,77.66666667,51.38417396,137,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,40,40,8583.690987,8583.690987,42,106,67.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,84.5,42.0,106.0,40,0,0,0,0,0,0,2,84,2,212,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,62278,4,2,176,200,44,44,44.0,0.0,100,100,100.0,0.0,6037.445005,96.34220752,12455.6,22423.02255,51728,3,51734,17244.66667,29863.44267,51728,3,4,4.0,0.0,4,4,0,0,0,0,80,40,64.22813835,32.11406917,44,100,60.0,27.32520204,746.6666667,0,0,0,0,0,0,0,0,0,70.0,44.0,100.0,80,0,0,0,0,0,0,4,176,2,200,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,76267,4,2,188,350,47,47,47.0,0.0,175,175,175.0,0.0,7054.164973,78.67098483,15253.4,23127.54121,52345,3,52539,17513.0,30165.54332,52345,3,4,4.0,0.0,4,4,0,0,0,0,80,40,52.44732322,26.22366161,47,175,83.57142857,62.45760467,3900.952381,0,0,0,0,0,0,0,0,0,97.5,47.0,175.0,80,0,0,0,0,0,0,4,188,2,350,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,24510,4,4,124,380,31,31,31.0,0.0,95,95,95.0,0.0,20563.0355,326.3973888,3501.428571,9111.662798,24164,3,24337,8112.333333,14045.77735,24331,3,343,114.3333333,191.9696157,336,3,0,0,0,0,80,80,163.1986944,163.1986944,31,95,59.44444444,33.73096171,1137.777778,0,0,0,0,0,0,0,0,1,66.875,31.0,95.0,80,0,0,0,0,0,0,4,124,4,380,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,24754,4,4,176,240,44,44,44.0,0.0,60,60,60.0,0.0,16805.36479,323.1800921,3536.285714,9222.327358,24450,3,24616,8205.333333,14206.85807,24610,3,24594,8198.0,14193.29035,24587,3,0,0,0,0,80,80,161.5900461,161.5900461,44,60,51.11111111,8.432740427,71.11111111,0,0,0,0,0,0,0,0,1,57.5,44.0,60.0,80,0,0,0,0,0,0,4,176,4,240,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,84543,4,2,132,240,33,33,33.0,0.0,120,120,120.0,0.0,4400.127746,70.96980235,16908.6,25918.15351,58787,3,25708,8569.333333,14837.32457,25702,3,48,48.0,0.0,48,48,0,0,0,0,80,40,47.31320157,23.65660078,33,120,57.85714286,42.45165317,1802.142857,0,0,0,0,0,0,0,0,0,67.5,33.0,120.0,80,0,0,0,0,0,0,4,132,2,240,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,181,2,2,62,190,31,31,31.0,0.0,95,95,95.0,0.0,1392265.193,22099.44751,60.33333333,97.57219549,173,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,64,64,11049.72376,11049.72376,31,95,56.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,70.75,31.0,95.0,64,0,0,0,0,0,0,2,62,2,190,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,48443,2,2,92,248,46,46,46.0,0.0,124,124,124.0,0.0,7018.557893,82.57126933,16147.66667,27923.55444,48391,4,48,48.0,0.0,48,48,4,4.0,0.0,4,4,0,0,0,0,40,40,41.28563466,41.28563466,46,124,77.2,42.72235949,1825.2,0,0,0,0,0,0,0,0,1,96.5,46.0,124.0,40,0,0,0,0,0,0,2,92,2,248,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,48977,2,2,92,284,46,46,46.0,0.0,142,142,142.0,0.0,7677.072912,81.67098842,16325.66667,28270.82196,48970,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,40.83549421,40.83549421,46,142,84.4,52.58136552,2764.8,0,0,0,0,0,0,0,0,1,105.5,46.0,142.0,40,0,0,0,0,0,0,2,92,2,284,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,187,2,2,176,272,88,88,88.0,0.0,136,136,136.0,0.0,2395721.925,21390.37433,62.33333333,102.7683479,181,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,10695.18717,10695.18717,88,136,107.2,26.29068276,691.2,0,0,0,0,0,0,0,0,1,134.0,88.0,136.0,40,0,0,0,0,0,0,2,176,2,272,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,49261,2,2,176,340,88,88,88.0,0.0,170,170,170.0,0.0,10474.81781,81.20013804,16420.33333,28435.65546,49255,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,40.60006902,40.60006902,88,170,120.8,44.91324972,2017.2,0,0,0,0,0,0,0,0,1,151.0,88.0,170.0,40,0,0,0,0,0,0,2,176,2,340,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,61295,4,2,188,256,47,47,47.0,0.0,128,128,128.0,0.0,7243.657721,97.8872665,12259.0,17371.61301,36990,3,36996,12332.0,21354.45441,36990,3,4,4.0,0.0,4,4,0,0,0,0,80,40,65.25817767,32.62908883,47,128,70.14285714,39.52395295,1562.142857,0,0,0,0,0,0,0,0,0,81.83333333,47.0,128.0,80,0,0,0,0,0,0,4,188,2,256,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,124287,4,2,196,374,49,49,49.0,0.0,187,187,187.0,0.0,4586.159454,48.27536267,24857.4,38106.45657,86381,1,37902,12634.0,21878.39983,37897,1,4,4.0,0.0,4,4,0,0,0,0,80,40,32.18357511,16.09178756,49,187,88.42857143,67.33710503,4534.285714,0,0,0,0,0,0,0,0,0,103.1666667,49.0,187.0,80,0,0,0,0,0,0,4,196,2,374,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,202,2,2,82,338,41,41,41.0,0.0,169,169,169.0,0.0,2079207.921,19801.9802,67.33333333,110.5637071,195,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,9900.990099,9900.990099,41,169,92.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,115.25,41.0,169.0,40,0,0,0,0,0,0,2,82,2,338,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,24208,2,2,94,268,47,47,47.0,0.0,134,134,134.0,0.0,14953.7343,165.2346332,8069.333333,13970.43315,24201,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,82.61731659,82.61731659,47,134,81.8,47.6518625,2270.7,0,0,0,0,0,0,0,0,1,102.25,47.0,134.0,40,0,0,0,0,0,0,2,94,2,268,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,179,2,2,194,290,97,97,97.0,0.0,145,145,145.0,0.0,2703910.615,22346.36872,59.66666667,98.14954576,173,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,11173.18436,11173.18436,97,145,116.2,26.29068276,691.2,0,0,0,0,0,0,0,0,1,145.25,97.0,145.0,40,0,0,0,0,0,0,2,194,2,290,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,135698,4,2,124,180,31,31,31.0,0.0,90,90,90.0,0.0,2240.268832,44.21583222,27139.6,40394.15808,90293,1,45401,15133.66667,26168.98931,45351,1,4,4.0,0.0,4,4,0,0,0,0,104,40,29.47722148,14.73861074,31,90,47.85714286,28.78905215,828.8095238,0,0,0,0,0,0,0,0,0,55.83333333,31.0,90.0,104,0,0,0,0,0,0,4,124,2,180,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,156,2,2,70,102,35,35,35.0,0.0,51,51,51.0,0.0,1102564.103,25641.02564,52.0,84.87048957,150,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,12820.51282,12820.51282,35,51,41.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,51.75,35.0,51.0,40,0,0,0,0,0,0,2,70,2,102,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,254,2,2,92,284,46,46,46.0,0.0,142,142,142.0,0.0,1480314.961,15748.0315,84.66666667,63.50852961,158,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,40,40,7874.015748,7874.015748,46,142,84.4,52.58136552,2764.8,0,0,0,0,0,0,0,0,1,105.5,46.0,142.0,40,0,0,0,0,0,0,2,92,2,284,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23748,2,2,82,238,41,41,41.0,0.0,119,119,119.0,0.0,13474.81893,168.4352367,7916.0,13704.85202,23741,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,64,84.21761833,84.21761833,41,119,72.2,42.72235949,1825.2,0,0,0,0,0,0,0,0,1,90.25,41.0,119.0,40,0,0,0,0,0,0,2,82,2,238,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,48528,4,2,156,252,39,39,39.0,0.0,126,126,126.0,0.0,8407.51731,123.6399604,9705.6,13265.79776,24281,1,24243,8081.0,13954.28712,24194,1,4,4.0,0.0,4,4,0,0,0,0,80,64,82.42664029,41.21332015,39,126,63.85714286,42.45165317,1802.142857,0,0,0,0,0,0,0,0,0,74.5,39.0,126.0,80,0,0,0,0,0,0,4,156,2,252,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,170,2,2,94,206,47,47,47.0,0.0,103,103,103.0,0.0,1764705.882,23529.41176,56.66666667,92.08872533,163,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,11764.70588,11764.70588,47,103,69.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,86.75,47.0,103.0,40,0,0,0,0,0,0,2,94,2,206,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,61995,4,2,164,338,41,41,41.0,0.0,169,169,169.0,0.0,8097.427212,96.78199855,12399.0,19618.91292,44933,1,44983,14994.33333,25927.657,44933,1,3,3.0,0.0,3,3,0,0,0,0,104,40,64.52133237,32.26066618,41,169,77.57142857,62.45760467,3900.952381,0,0,0,0,0,0,0,0,0,90.5,41.0,169.0,104,0,0,0,0,0,0,4,164,2,338,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,111296,4,2,144,266,36,36,36.0,0.0,133,133,133.0,0.0,3683.87004,53.91029327,22259.2,31330.31191,66021,1,45271,15090.33333,26093.9338,45221,1,4,4.0,0.0,4,4,0,0,0,0,104,40,35.94019551,17.97009776,36,133,63.71428571,47.33115354,2240.238095,0,0,0,0,0,0,0,0,0,74.33333333,36.0,133.0,104,0,0,0,0,0,0,4,144,2,266,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,170,2,2,86,198,43,43,43.0,0.0,99,99,99.0,0.0,1670588.235,23529.41176,56.66666667,91.22134253,162,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,64,64,11764.70588,11764.70588,43,99,65.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,81.75,43.0,99.0,64,0,0,0,0,0,0,2,86,2,198,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,167,2,2,94,126,47,47,47.0,0.0,63,63,63.0,0.0,1317365.269,23952.09581,55.66666667,90.35670054,160,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,11976.0479,11976.0479,47,63,53.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,66.75,47.0,63.0,40,0,0,0,0,0,0,2,94,2,126,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,157,2,2,78,142,39,39,39.0,0.0,71,71,71.0,0.0,1401273.885,25477.70701,52.33333333,85.44783984,151,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,12738.8535,12738.8535,39,71,51.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,64.75,39.0,71.0,40,0,0,0,0,0,0,2,78,2,142,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,126569,4,2,144,414,36,36,36.0,0.0,207,207,207.0,0.0,4408.662469,47.40497278,25313.8,43376.7591,100183,1,26382,8794.0,15190.103,26334,1,4,4.0,0.0,4,4,0,0,0,0,104,64,31.60331519,15.80165759,36,207,84.85714286,83.43945624,6962.142857,0,0,0,0,0,0,0,0,0,99.0,36.0,207.0,104,0,0,0,0,0,0,4,144,2,414,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
